eccentricity	inclination	objectname	occurance	semimajor_axis
0.1768834	4.39173494189	224338	4	2.5616137
0.1348172	4.96838250535	64702	2	2.7232021
0.0534506	10.4221866396	64703	1	3.0505049
0.0686102	3.55764919381	100707	1	2.7952335
0.148698	3.94119520491	64870	6	2.5947954
0.1786163	2.17056241717	181014	5	2.6437958
0.1524333	13.3238374182	253953	2	2.5851011
0.0395251	2.00154238571	181012	3	2.9043757
0.1589897	1.76667443684	104665	3	3.206349
0.1963599	2.09071137412	353868	2	2.3391541
0.1988883	17.0332847486	360422	4	3.1185129
0.1937868	7.79146006628	158541	7	2.8045861
0.0860224	6.41903620915	315277	3	2.3080295
0.0775544	2.08484038907	43051	1	2.9377153
0.1040473	6.19502885899	260852	2	2.435708
0.0630279	3.46669318876	312977	2	2.7574933
0.0954112	6.48046795232	43507	1	2.3812072
0.1801418	2.14664737701	43058	2	2.4112835
0.0921061	6.46596560641	240921	1	2.4184552
0.0365352	2.30431828542	277716	19	2.8283116
0.174942	13.5254055547	56904	5	2.6337685
0.1615115	2.54685681404	184991	5	2.4245054
0.1614289	2.61651897803	184999	5	2.4390984
0.0480537	4.36746232857	327355	3	2.7983619
0.0419048	2.15234085404	290863	2	2.9139819
0.095691	6.84306075707	339862	3	2.3062622
0.1317768	1.5634062121	167518	20	3.1471259
0.1109587	17.218879067	41906	4	3.1899342
0.077063	9.4650820464	116237	9	3.0481092
0.1719228	7.70792764232	328793	12	2.5875953
0.146151	1.95556949071	11615	3	3.1908401
0.1473887	1.14751064071	254292	2	3.1105165
0.1267256	4.79279311843	58853	1	3.1576232
0.1997036	2.16257540552	265228	4	2.3271646
0.1708719	2.49564783916	197690	1	2.4461363
0.1587926	1.49817460162	70228	2	2.395023
0.0267447	22.156559379	246311	6	2.6748166
0.0559984	2.0038413507	301516	1	2.6841908
0.06708	10.0162687395	260270	1	3.0262096
0.1642213	1.3883896897	232463	1	2.3804193
0.1848796	2.45904173007	102629	7	2.4275383
0.0908253	6.57524229733	237140	5	2.3324131
0.0990647	6.79631470545	63595	3	2.2932305
0.1898917	2.19593421727	345406	4	2.4258653
0.1322915	5.18705644608	118934	23	3.1280323
0.066832	9.90144821697	118936	2	3.0588993
0.0732792	4.09863606049	363898	4	2.7582744
0.1341158	9.29759514364	272996	5	2.7674619
0.0669427	10.3507892821	274742	3	3.0428715
0.0650031	9.00044290412	231824	2	3.1145474
0.1974359	7.93878985622	186108	2	2.7797789
0.1683155	1.48048141736	325056	5	2.4566649
0.1388231	2.6725164859	39742	1	2.3687691
0.1885621	2.0611044026	347800	5	2.3994221
0.116867	5.19256797629	71620	3	3.125637
0.1209991	4.87818701932	202368	6	3.1366012
0.1292213	5.14861514623	163617	2	3.1612313
0.0919512	7.40812371802	168869	1	2.2925721
0.1790986	2.27005102794	41764	4	2.3598656
0.1239189	13.3938331207	316255	2	2.6175429
0.1777973	2.49365205461	316706	3	2.366173
0.014161	6.15157010133	305907	2	2.7119164
0.1209741	13.0168679282	70931	5	2.6077628
0.0552373	1.91176484045	178211	1	2.9241982
0.0463677	4.39679183559	191853	3	2.7623759
0.1475419	0.785131449143	37775	3	3.124092
0.0353741	2.43942292161	18636	4	2.913696
0.1262949	5.12903295415	226491	6	3.1232591
0.0706874	11.018847954	189913	2	3.0970925
0.1616091	1.496346242	288260	5	2.4555019
0.1934965	2.37711028863	363470	3	2.3335535
0.105183	6.67122305363	79621	1	2.3975208
0.1326046	1.24888332425	146901	1	3.1682898
0.1216678	18.7532392481	365027	2	3.2343407
0.1325741	5.17702305324	26719	3	3.1929948
0.15612	1.20278404766	50703	4	3.2047178
0.0530215	1.94401197004	353693	3	2.7417161
0.1332926	4.77651021158	330443	7	2.7504995
0.1559711	13.1766980009	373119	2	2.6497711
0.1647143	3.51941731547	143228	1	2.5725576
0.1450151	3.05448661543	183719	3	2.3057357
0.1682435	1.3604442274	8385	2	3.123179
0.1698147	1.53485101786	373778	2	2.3754234
0.2034424	4.45789677647	374493	7	2.5773039
0.1469249	1.16197503301	127397	3	3.117027
0.0931129	7.12426948476	67969	2	2.3270489
0.1638865	1.17847965993	67960	5	2.4184204
0.0865527	4.77932749474	119682	5	2.7291039
0.190067	2.48649478317	291512	10	2.4226589
0.1669942	1.35640373939	354519	1	2.3585028
0.0821354	2.06500304265	327516	2	2.9483685
0.1688614	2.756285238	214152	1	2.4213824
0.0466641	4.464126512	353520	1	2.7689759
0.0380217	2.03707064352	139823	1	2.8416582
0.0702179	2.19391592503	212493	1	2.949839
0.1434067	3.19965540198	158393	13	2.5631466
0.049045	2.0641201145	13725	18	2.9018546
0.1673559	2.48745825975	337583	3	2.3534149
0.1515337	6.02694186457	89145	1	2.2786925
0.1523676	1.3130477176	11377	7	3.2103754
0.0939935	6.78823659982	170219	6	2.3152754
0.1536353	1.50058184858	234174	4	2.3789633
0.1954919	2.223359181	19146	1	2.3931604
0.0160548	5.84491686616	181575	4	2.7001413
0.0680168	11.2369250016	116424	1	3.2072367
0.111398	6.79823616055	116935	7	2.41865
0.16337	13.0794463755	116933	3	2.6954863
0.0727722	3.78811944206	192769	7	2.7946382
0.0886643	6.8552774577	167726	13	2.2771098
0.109589	4.90618058733	23877	2	3.1765591
0.1477734	1.03757441428	23878	2	3.0893401
0.0770253	3.89967893504	211847	4	2.8091173
0.1444351	0.945526410302	308469	11	3.1840679
0.1563646	1.3863264368	117883	17	3.2291823
0.1287881	5.56733540028	186924	1	3.1500203
0.1454147	2.66745750619	60121	6	2.4245118
0.075182	10.3086237259	215201	1	2.9675864
0.0907613	10.0680029989	318973	1	2.9800982
0.1729147	7.49002019946	304178	1	2.6228182
0.1657006	2.65021583345	392299	3	2.3646867
0.1135542	9.03648634604	359758	7	3.0682997
0.1615507	1.47978790703	223553	5	2.4364172
0.0555167	2.29869876597	161919	4	2.9270012
0.1385127	9.3782477526	182133	4	2.7570643
0.1424124	1.31871576496	308570	3	3.1876336
0.1804664	2.27856615866	270431	4	2.6671696
0.0919174	6.96160546801	201958	9	2.3251951
0.1585396	1.78660576078	191522	7	3.1444724
0.1494026	3.2609446797	325203	4	2.5685937
0.0545402	10.8978561108	387265	1	3.0935822
0.0957884	6.94215955634	247782	2	2.3393683
0.0931718	6.71456474256	247781	4	2.3578925
0.0777836	2.12568547273	227645	2	2.9504881
0.0792149	14.3268389647	97211	6	2.6310765
0.0939777	6.58821360729	367703	2	2.4131138
0.1603022	1.28179058568	107411	3	2.441731
0.1657355	2.45731553866	107410	7	2.390624
0.1976825	4.63820145683	90070	3	2.5768638
0.0558466	2.16548237473	199553	1	2.6461517
0.153436	13.6762674916	57319	6	2.6359903
0.1608931	2.67621609311	70236	4	2.4348518
0.1941344	7.94017247846	247254	1	2.7546949
0.2209735	5.32726462433	335757	7	2.5633316
0.1320657	11.1679385473	376233	2	3.0582521
0.1593545	2.81076905467	168985	9	2.3770792
0.1318946	1.11420957662	363462	3	3.2332826
0.0591842	1.89625203776	149048	12	2.9413278
0.0960467	6.44445215673	37549	5	2.3126639
0.0679107	9.45453368714	219209	2	3.0134973
0.0453352	2.17352100505	149041	3	2.8502644
0.0481649	3.8982604462	138293	13	2.7666349
0.1786782	4.23279335192	184875	1	2.7825639
0.0744884	3.66424189988	184879	1	2.7833115
0.0966176	15.1230146481	315488	2	2.5337125
0.0806983	10.6508480702	123820	10	2.971818
0.0544313	1.90114205252	113439	3	2.7091869
0.0906704	4.98671754557	257530	10	2.7166848
0.059479	2.2044833206	14092	4	2.7043733
0.083867	9.71363801056	261516	1	3.0944855
0.1044449	7.34574515013	312145	4	2.2881398
0.132162	1.13525837199	152050	2	3.2120041
0.1520929	1.5345701678	14099	5	3.1861003
0.1313144	4.90140181603	84241	3	2.7224992
0.113283	6.51444486387	96890	13	2.4535814
0.1661082	11.7224344847	3238	2	2.6658086
0.1642009	13.3434513635	5196	7	2.6990905
0.1051443	6.39957149565	1961	6	3.1995896
0.0923848	7.2209622193	164579	1	2.3171913
0.0530996	2.40213019474	13266	4	2.8622062
0.0454389	4.21532224745	391656	3	2.7624645
0.1408388	1.11144166841	179537	6	3.1174864
0.0716742	3.65556681504	59828	5	2.7786616
0.0549711	2.05869642381	41593	21	2.8964036
0.1920649	2.56700488117	45092	2	2.4184136
0.111981	6.40654780343	133229	4	2.3796731
0.1605328	1.32895725438	289554	3	2.3605243
0.127016	5.2696999586	266641	4	3.1045239
0.1268798	4.86415042144	265967	5	3.2148598
0.1086896	4.55348079714	108036	2	3.2172937
0.1011623	6.67444196348	169581	1	2.36297
0.1418136	3.13715329481	169580	7	2.3363607
0.155828	0.81569600069	20067	3	3.203512
0.0794252	9.06036645869	365709	9	2.9616082
0.0287886	2.05471180023	175322	2	2.9183367
0.0963597	11.0620872035	115655	11	2.9715289
0.1538501	1.35784226697	284017	3	2.3764602
0.1502438	3.10823328041	171539	1	2.4123845
0.1434138	12.8052235936	375840	3	2.5947112
0.1068515	6.35153556724	18158	1	2.4053423
0.199134	2.85685110762	207387	2	3.9662498
0.2098026	4.92404808974	5506	9	2.3758319
0.2002765	2.43827596712	132243	2	2.372022
0.1048957	7.1456574631	382402	1	2.2802679
0.1006858	6.39732871943	67756	4	2.3292579
0.0883411	5.13194378248	332564	1	2.7211818
0.183542	2.38820661522	359233	4	2.4208599
0.1760622	2.16278181735	212776	1	2.6684721
0.1963908	2.42910610105	375153	21	2.3870147
0.1907901	2.61213701971	370656	9	2.3232297
0.1934408	2.30631379357	66404	3	2.3383883
0.1619939	1.38100783763	212778	4	2.371562
0.1111503	5.16895733337	295918	3	3.1542567
0.1028567	6.18720820927	47332	10	2.370449
0.1403965	8.84649940115	360485	12	2.5774336
0.173099	2.6652893784	279451	2	2.388096
0.1310789	2.10415624205	15055	6	3.2313297
0.1461055	1.74549943073	15057	3	3.1825246
0.0745697	8.98957778494	225083	5	2.972865
0.0885152	7.15111432938	61757	1	2.371729
0.0693116	3.51833812013	7684	8	2.7948923
0.2062127	4.86273010197	267648	5	2.3894989
0.2085203	5.0925624333	73860	1	2.3779045
0.1598206	1.74030603046	194780	2	2.4310081
0.1359181	1.72399792923	357741	3	3.1568788
0.1638459	1.59082690059	286148	5	2.3601047
0.0708375	9.46984517814	308580	2	3.1761611
0.0767987	3.92983531225	326174	4	2.8133772
0.1409806	1.70370614582	326179	1	3.1573157
0.1581215	1.56929841992	100499	11	2.3652419
0.0893701	6.69948442113	298919	1	2.3406912
0.191388	2.4026807181	7409	7	2.3808161
0.1459799	5.50741085126	100142	5	2.2358674
0.1638951	1.47423410073	298913	2	2.3810049
0.046917	9.68892821693	221410	4	2.982223
0.1908207	2.3412987196	31378	6	2.3560491
0.1574373	1.1954600431	288872	7	3.1784108
0.0494407	2.10327902539	32677	1	2.9390385
0.14393	2.8320860069	32674	5	2.3795059
0.0766485	4.11427211381	358183	1	2.8148619
0.0436626	1.91611028477	366778	4	2.874963
0.0756426	3.96398437601	149866	7	2.7684348
0.1652777	0.974121016768	150280	2	3.152689
0.0555494	2.13526622008	257092	2	2.8634917
0.0734798	3.51353916025	273036	4	2.7803583
0.0080005	6.03484659514	100729	4	2.7337509
0.1662497	3.38721359254	153959	2	2.7410839
0.159135	1.48012033344	25601	3	3.2187968
0.0489386	2.01444185705	276609	14	2.923075
0.0687597	9.47421918534	22731	13	3.052316
0.0845765	4.85402424152	356838	3	2.7553883
0.2090228	4.94238189988	119531	15	2.5664096
0.1878908	2.49576827453	22734	1	2.4014514
0.0179425	6.09366326484	214343	4	2.7083757
0.1385222	12.8611783413	214341	3	2.7096731
0.1465375	4.9155254556	75980	4	3.1500473
0.1697651	2.27092834211	215697	2	2.432843
0.171763	11.7828766766	307472	2	2.6742951
0.2538805	14.3239354609	240493	19	3.1870352
0.0691363	21.179446635	159176	5	1.9232358
0.200825	7.85680691177	287630	4	2.778093
0.1884851	2.33980205115	204713	3	2.3210209
0.2041058	4.65281979688	292405	4	2.5723084
0.1376056	0.766932640247	9484	2	3.0929585
0.086519	6.7211589243	165249	12	2.3308042
0.1567122	1.24771994383	46208	1	3.185618
0.1836244	2.2398958257	75186	2	2.433091
0.0899119	10.4421402782	391024	3	2.9980059
0.2087692	16.9360407345	329208	2	3.1437807
0.093427	6.79791303243	391020	3	2.2648816
0.0683974	9.26660487439	281673	4	3.1627214
0.0714614	4.00217832357	17522	4	2.7557068
0.1334044	1.39397767533	70000	8	3.1888591
0.1417056	3.16597081924	162588	2	2.3324175
0.0860432	9.51682946571	13457	6	3.0686639
0.1604155	13.9957014738	209093	4	2.6128558
0.1908968	26.6111381098	379792	1	3.2160405
0.1780875	1.44005757504	6279	6	3.1224791
0.1664226	1.05629034031	7991	8	3.1418694
0.087146	6.89700242298	292665	6	2.3242021
0.0892608	6.70850140496	125883	4	2.3105145
0.133385	4.87031475771	122706	2	2.7797031
0.0795803	10.1986062971	58837	3	3.0055322
0.1161128	5.68562522722	309720	4	3.1873085
0.1419297	1.60806245678	303755	6	3.1476852
0.0952541	10.6010054768	268726	6	3.0635813
0.0493081	4.31146706493	301530	2	2.7843537
0.1000541	7.10897399687	20821	4	2.3298965
0.1787386	2.26192586243	36003	3	2.3520554
0.1511471	2.47698622457	80553	8	2.4051743
0.1365776	5.15625489573	152288	2	2.7178608
0.1654359	1.56322279733	300127	1	3.1667792
0.1982001	4.48016660045	251027	3	2.5941618
0.1885559	2.30869923229	211594	9	2.3460509
0.1152014	6.51819330608	255631	2	2.4281055
0.0449925	2.12601228359	229621	9	2.8676406
0.1536663	1.53072997673	252943	2	2.4501708
0.1688277	2.66887998364	99402	5	2.4434643
0.0305202	2.04012644261	218405	1	2.835699
0.0966633	6.70921100193	216316	4	2.3608416
0.0723113	3.73241114518	11969	6	2.7817655
0.0564442	2.14385511557	179274	8	2.7389524
0.1792477	9.63686398805	76378	2	2.5820465
0.1144973	6.14585347361	311551	2	3.1563798
0.1409416	13.2324894961	360259	3	2.6751077
0.1793006	26.8129775063	352632	6	3.1182041
0.1719465	2.4501412587	162830	7	2.3743364
0.1491299	3.22142759282	180502	14	2.4162875
0.164942	2.70963925411	363311	1	2.4380443
0.1566749	1.44278571742	226473	4	3.1743575
0.1626224	11.3892607784	252366	1	2.6659593
0.1201071	5.01005692921	76519	5	3.1324909
0.0314008	5.28218604139	111149	1	2.7157819
0.1522756	1.33373128157	76516	4	3.1133905
0.0692351	9.18104456693	76515	7	3.0926975
0.1723981	2.5835514248	325465	7	2.4327156
0.1446318	0.920163936639	126063	3	3.1156932
0.0629255	10.032467173	21337	8	2.9745366
0.1627272	3.71141953387	232090	12	2.564633
0.1607151	1.40718829933	86724	1	2.3895655
0.1499387	13.3078871715	217999	2	2.6927938
0.0870285	4.91277086235	157343	18	2.7211188
0.1391183	3.13941413908	319726	2	2.5659931
0.0670907	8.99931170992	47836	1	3.1687473
0.1610258	1.29607230762	256651	1	2.4329139
0.0569436	2.0713784864	111367	1	2.9289068
0.130034	5.33105105322	192334	1	3.1208014
0.0752991	4.0487314024	187386	1	2.7625132
0.1660755	1.07782582897	9991	6	3.2264067
0.1741803	7.64964513005	9994	1	2.5850347
0.1754041	7.49281718917	14514	4	2.5798564
0.1753777	0.500920463256	91914	12	3.1380186
0.1873513	2.29561377389	94581	1	2.3751818
0.101064	10.2615959866	72658	1	3.0878554
0.1615199	1.45140575186	136485	3	2.4372191
0.2014184	4.80161318822	318679	1	2.3612977
0.0493401	4.37879979355	295438	5	2.7839638
0.1657669	1.40449458687	361612	8	2.4115458
0.1602415	1.5954696534	361616	1	2.3569457
0.1120588	5.2258222829	232937	6	3.1549598
0.1585745	1.47597646984	32806	1	2.38742
0.158241	1.56380170024	340255	15	2.4162523
0.0476242	2.28837152309	93759	5	2.8533933
0.0948447	7.10527867418	89123	2	2.3313756
0.2294836	23.7852725807	19169	1	2.3474863
0.1508191	14.2674931257	93200	1	2.5929381
0.1359463	4.99614407185	181558	1	2.7570412
0.048757	0.617643276701	214640	3	2.8012842
0.1579494	1.30861186341	239927	1	2.4531465
0.1299933	1.0497059433	55001	14	3.2238638
0.1575139	1.40338271497	170275	2	2.3569976
0.1767619	2.35772777172	234190	2	2.3731383
0.1909529	2.33280041649	240795	1	2.3577974
0.1818886	2.2810604994	393234	5	2.3429465
0.1262169	8.70257237935	150569	2	2.7843521
0.1966102	16.4904962673	370666	13	3.165031
0.1559118	2.57042314433	82092	1	2.4221903
0.1393409	5.54883930717	124638	8	2.2908421
0.0633919	3.48862055527	118797	12	2.7587222
0.0972261	6.31291751808	120573	1	2.4343488
0.0870581	15.0377025083	309536	5	2.6160445
0.0804666	9.9090791739	357531	9	3.0186026
0.1645192	11.5719364636	2333	1	2.6460898
0.1476354	2.90830479861	80761	8	2.3819035
0.0916296	6.89307215569	172485	3	2.3721069
0.0394718	1.99125154693	327534	5	2.9153246
0.1077905	6.95396322685	288998	7	2.3621993
0.1566073	2.68230182787	42558	1	2.3828299
0.1009458	7.08205078635	253569	4	2.3657636
0.1299518	1.23172494767	288995	12	3.2186902
0.2560378	14.3253783379	161939	2	3.1684247
0.161311	12.982744635	56200	2	2.6801225
0.0560672	9.84456478139	194067	5	3.481992
0.1700521	2.36792936443	80492	2	2.4634355
0.1629971	3.82002901181	321970	5	2.5924366
0.139602	5.25706452847	105721	4	2.293808
0.1741196	2.59591128864	254484	2	2.4225794
0.1648273	1.67754496388	368003	1	3.2076186
0.047857	2.05448820295	9357	6	2.8979501
0.1784218	13.4990652424	113185	14	2.7764757
0.0628404	9.40473538741	113634	2	3.1173572
0.0766693	9.41021203569	10173	9	3.0793075
0.0485888	0.682036418747	21710	4	2.7806652
0.1370265	13.4470472403	135794	7	2.6739855
0.1458999	13.2671360844	21241	2	2.5981611
0.1524152	13.2560458138	121113	4	2.6979577
0.1533236	1.35880510663	376212	2	2.3977144
0.1643291	1.61541641472	365873	9	2.3493368
0.0541256	2.12835729694	261316	8	2.730762
0.073897	3.91934851129	261311	2	2.8020155
0.1985119	10.0986541184	363444	3	3.1548558
0.1594905	5.25608638656	212903	1	3.1745482
0.0820154	1.95660714898	149066	2	2.936721
0.0430479	2.11107652412	184812	7	2.8616562
0.1904458	2.32944010298	310182	1	2.3137378
0.0680238	3.6116529933	321393	4	2.8017243
0.1414482	13.9299837376	137051	2	2.5562098
0.1691125	1.23919232368	14075	17	3.1142772
0.1399619	5.35794227648	14077	4	3.110982
0.140695	13.5856338795	49427	6	2.5405213
0.1910381	2.2400219728	310984	2	2.3686391
0.0714203	9.77809784112	3250	2	3.0161233
0.1440571	1.01719675905	391770	2	3.1589931
0.1357661	4.87723245237	380048	8	2.790515
0.1415156	2.58826020325	70212	4	2.4076453
0.0757758	2.22513095548	309070	5	2.8746376
0.0599368	10.7511117999	267854	2	3.1239215
0.1695156	1.3529421068	275399	4	2.4227079
0.0702653	3.58074982305	317667	4	2.7627832
0.1905396	10.4532682649	3330	1	3.1444875
0.1405609	13.3000566854	364238	1	2.5820942
0.1474159	1.71053883534	5466	5	3.1104605
0.1611559	3.12433428539	112581	1	2.4557979
0.1784859	4.04306792429	175615	8	2.5880166
0.1260295	9.10670978105	62239	1	2.7951005
0.1059121	5.86583007685	306041	3	2.4388799
0.1912107	16.9630845134	155863	3	3.1144206
0.152655	1.40577839838	79037	2	2.4001152
0.0698109	15.9779381661	115679	3	3.2000765
0.0477828	4.35190735249	210112	10	2.7825661
0.1712874	17.1192001181	288438	5	2.6250733
0.1597221	26.5999174777	336939	10	3.1366165
0.1434464	2.69015424857	106403	1	2.3826201
0.1799811	2.1810379085	132260	2	2.3274463
0.1281973	5.00087751597	272013	8	3.1921581
0.1210496	8.74789068151	183542	2	2.7608745
0.1634805	1.50142438564	115587	2	2.379332
0.1665221	2.56508354599	70890	4	2.4467637
0.1149998	6.23616266153	225247	2	2.4583372
0.1870824	2.43376844542	137944	7	2.3892203
0.0448194	4.43313927124	315802	5	2.776218
0.0759836	9.70301798186	315805	8	3.1742442
0.093273	5.06836302695	218618	9	2.710792
0.0803497	10.0293659016	314409	3	2.987422
0.040715	2.08998896657	262324	2	2.8901654
0.191976	10.141996657	242069	4	3.1340019
0.1956869	7.81574344519	118784	3	2.7895964
0.1767656	2.29833177772	109895	4	2.652505
0.1432245	3.16633233448	306454	2	2.5658186
0.1366301	5.02751312419	208148	4	2.7565098
0.0431253	9.78461544288	316139	3	3.0950017
0.0459871	2.15067810427	303179	9	2.8479026
0.1435986	1.5541953717	25971	5	3.0876221
0.1638443	12.9937872966	325871	2	2.6101991
0.0895105	6.32117239513	6501	2	2.3206554
0.0688103	2.05599031866	318860	20	2.8990645
0.1900273	2.26783767558	168904	3	2.3195929
0.1526361	2.87665439369	198465	5	2.3410326
0.1461571	1.43528333372	23487	2	3.110613
0.1673986	1.55702682675	239008	4	2.427214
0.1266867	9.25779248012	88991	4	2.7447118
0.1286265	9.14344868952	8469	2	2.8020064
0.1946601	16.9722856763	43208	1	3.1121483
0.1442923	5.30318279143	24595	11	3.1142743
0.0876646	6.14369246603	145805	12	2.4150878
0.0898336	6.41520201695	35871	6	2.281376
0.2033723	4.7162116169	286877	21	2.5899231
0.041738	2.04324531297	16101	9	2.8658764
0.0447279	2.1544565624	318244	2	2.8676677
0.0595838	1.79732531391	84820	2	2.7010611
0.051714	2.03412378083	373321	5	2.9045567
0.1540813	12.6519844158	149800	1	2.7251834
0.1123128	6.48324160948	21673	3	2.3764013
0.0470357	4.41950230917	257075	3	2.7728403
0.0469625	4.39129821177	257077	2	2.7967474
0.1916448	1.27575010612	4178	5	3.2016341
0.0727849	3.73467340015	257072	4	2.7937301
0.1198633	8.99883602932	305348	8	2.8073083
0.0835497	2.28352617382	277828	4	2.9199715
0.0433082	2.10695416515	219904	6	2.862117
0.0548025	9.39378815837	155528	7	2.9617372
0.1337469	1.12391160257	10196	9	3.1886921
0.0736951	9.42772279261	135543	1	3.1152934
0.0485612	4.46752875152	46195	1	2.7890654
0.0701727	8.87865381228	184661	5	3.1262659
0.0453524	2.02096616186	184665	3	2.8621204
0.0582667	9.40114628424	287611	1	3.04687
0.0903526	6.52156692802	287612	8	2.3410775
0.0701183	22.0408654756	114720	5	2.5697311
0.1564546	1.74019138602	108046	4	2.4184269
0.059127	9.3646011094	375063	2	3.1619803
0.1333141	4.82593509346	386437	1	2.7370175
0.1596248	1.31039422765	2222	7	3.1161888
0.1353311	1.39946824234	2220	4	3.149879
0.1550308	1.42610741889	96510	1	3.1808285
0.2131219	23.2224175267	165266	2	2.296382
0.1395242	5.21842333506	97640	6	3.1739697
0.0622198	1.87891638725	196908	3	2.9082381
0.0933978	6.3198465331	294107	6	2.3484224
0.0867709	6.59747656439	235632	4	2.3160759
0.173502	1.37136217572	339820	1	2.3493549
0.0740136	4.01583668099	102401	7	2.8013759
0.1530853	5.05404628682	128546	1	3.1000261
0.198259	10.1794131948	254257	2	3.1578885
0.2232424	5.20298708626	17764	1	2.6043234
0.0702542	9.54346721863	20673	1	2.9762171
0.1573928	1.45216229901	237671	5	2.3571077
0.1417749	1.08486873456	367877	4	3.1576504
0.1138104	10.1199201571	250933	6	3.0467849
0.1655598	1.26015610615	362180	4	2.3764318
0.1345835	5.15294125816	191489	7	3.1119189
0.0724533	14.5756635557	251049	2	2.5867942
0.0476093	0.662141955308	185533	6	2.7685916
0.1512615	2.39070115057	42941	3	2.4123968
0.089854	6.2346007055	42947	3	2.4090226
0.1139888	10.3082218991	46997	7	3.0751788
0.0949704	7.19031906969	80533	6	2.3447986
0.182576	2.4182904416	128761	3	2.3488572
0.0554457	2.03472576596	63883	15	2.8996238
0.1503501	1.16621579595	300144	4	3.1011252
0.1485044	1.1910301187	46228	4	3.2013517
0.0391653	2.02500803344	20905	1	2.8872817
0.1841539	2.49876195732	203101	3	2.4053941
0.1111461	6.35629744967	20901	2	2.3661885
0.1672631	11.8762230464	84632	3	2.6402733
0.0377086	1.97793374898	62681	13	2.9011159
0.206414	4.59728550671	256090	1	2.5714822
0.0418629	2.11504982343	20908	4	2.8823013
0.1496221	2.5222184444	122136	1	2.4261338
0.1462873	3.00512031983	353241	4	2.2983628
0.0938785	5.09076197076	290350	1	2.7397829
0.1411419	1.10396317162	121586	9	3.1458118
0.1931427	2.35262987063	95730	1	2.3415301
0.2151991	24.2714271832	194213	2	2.3624712
0.0451817	2.18935184241	7311	6	2.8340385
0.1779851	2.34038695587	39704	8	2.3665874
0.2012838	10.1958701761	363057	6	3.1607046
0.1528646	2.97657678955	12306	2	2.444811
0.1503665	9.37147082061	33436	6	2.7494619
0.0525178	4.28016438231	236857	1	2.770239
0.1027626	4.60320604481	236855	3	3.1566626
0.0534007	5.39850290431	321701	1	2.7616382
0.210284	4.73811581774	176733	8	2.5933825
0.2079524	5.1146976058	195067	2	2.4076589
0.1665159	1.49756705875	283969	7	2.3707268
0.1523022	1.26725104929	76681	10	3.1038912
0.0794529	9.57519122894	12902	3	3.0327304
0.1863148	2.21336503664	15620	1	2.4245728
0.0713647	3.50266696679	375912	8	2.7628705
0.1519558	1.0594937204	7038	13	3.1978504
0.0657579	3.53808529683	151280	1	2.7885652
0.1694247	2.45463163086	149654	1	2.3507953
0.1600458	14.2016261347	157589	2	2.5820245
0.1934234	3.87863156247	123184	9	2.6692321
0.1473459	5.71392602344	15487	9	3.1853707
0.0914222	5.08703451161	111165	2	2.7307949
0.1405515	1.60524812759	146948	9	3.2100911
0.162546	13.6866283414	143050	1	2.6828923
0.1967378	2.30891713314	180958	6	2.3718701
0.2079371	4.87252289191	66309	1	2.3524969
0.013922	5.97141609731	79196	3	2.7010111
0.0624403	8.9102658829	257062	2	3.174108
0.1102192	6.50383980748	216848	2	2.42723
0.1726512	2.47390083242	361181	9	2.4516711
0.1500878	4.9613948499	291222	10	3.191564
0.0737834	10.4333080865	34424	1	3.0000819
0.1774434	1.75271059971	76532	8	3.1610019
0.2086587	5.28943614035	62286	1	2.3832402
0.1160973	6.69586152129	172500	4	2.3723884
0.1663758	1.74404917513	282101	1	2.4414013
0.1556455	1.75585188073	312742	6	3.0763847
0.0451695	4.51867344662	312740	1	2.7762069
0.1875093	2.16106745327	170255	1	2.3665775
0.2069552	5.152647864	170259	3	2.3499215
0.0613029	2.02159107468	93774	13	2.9503121
0.1650535	2.16385401259	144544	3	2.4299897
0.1558691	2.73986257018	189703	4	2.3900815
0.0461422	2.01598980047	151338	2	2.856882
0.1809271	9.62091155593	239945	1	2.5873702
0.1687941	7.70352191939	103337	1	2.5804786
0.1308419	9.02716912228	91557	7	2.7637838
0.1963522	10.2062268091	304757	17	3.1346449
0.0455575	4.45537961049	309538	21	2.7806129
0.2051776	5.14449041001	60305	2	2.3545369
0.0699119	3.56987109948	314960	8	2.7613859
0.1715478	2.67990997563	300440	8	2.4604588
0.1758341	4.18547692411	218995	5	2.7865413
0.0505038	2.3055683448	126914	1	2.8900658
0.1216661	9.37752185381	304286	1	2.7605214
0.1639705	11.8288960973	82701	5	2.6334792
0.0490463	2.02543228721	140041	3	2.8564101
0.1278394	5.16281318774	355245	3	3.1085225
0.1190454	1.21835478634	308422	2	3.2076034
0.1389086	5.28161064034	263077	5	2.2934584
0.0706315	10.3115413538	201191	8	2.9774724
0.1632799	1.42465738698	352813	6	2.3446564
0.1538279	2.74180138543	253960	6	2.3779668
0.195788	7.78912953748	55688	2	2.7794123
0.1477668	5.53017685935	88276	1	2.2455583
0.1777574	2.56866239354	42578	1	2.4418316
0.0295877	10.7223500047	21885	1	3.1033153
0.0943264	10.2409551373	21887	11	2.9776176
0.1598962	1.47849832229	177709	5	2.4293818
0.162467	1.60536276414	315242	4	2.3465281
0.0875448	14.3993796408	260688	3	2.541547
0.1181404	4.7935175788	95503	3	3.223515
0.084845	10.8167108572	57687	1	2.9922141
0.1868643	2.30848133147	39958	5	2.3978207
0.1033013	5.86708570077	39951	9	2.3844808
